label,manifest
"Terra Sancta, sive Promissionis, olim Palestina",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369109/manifest
"<<De>> Gelegentheyt van't Paradys ende t'Landt Canaan, mitsgaders de eerst bewoonde Landen der Patriarchen",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369110/manifest
Perigrinatie ofte Veertich-Iarige Reyse der Kinderen Israels,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369111/manifest
Geographische Beschryvinghe van de Wandeling der Apostelen ende de Reysen Pauli,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369112/manifest
<<Die>> Gelegenheit des Paradeis und des Lands Canaan mit sampt den erst bewohnten Laenderen der Patriarchen,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369113/manifest
Land Tafel darinnen die Gegendt des paradys: das Land Canaan und andre von den Patriarchen bewohnte Laender...,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369114/manifest
Eygentliche Delineatio und Beschreibung der Kinder Israel Auszug aus Egypten...en desz Gelobten Lanes Canaan,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369115/manifest
Geographische Beschreibung des Gelobten Landes Canaan Welches von...Jesu Christo und Seinen Aposteln ist durchwandert worden.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369116/manifest
Geographische Beschreibung der Landt=Schafften welche die Aposteln und sonderlich Paulus durchraiset,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369117/manifest
"<<The>> Forty Years Travels of the Children of Israel out of Egypt through the Red Sea and the Wilderness in to Canaan, or the Land of Promise",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369118/manifest
Afbeeldinge van de Veertich-Iaarige Reyse der Kinderen Israels uyt Egypten door de Roode Zee en de Woestyne tot in't Beloofde Landt Canaan,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369119/manifest
Terre de Canaan a Present la Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369120/manifest
"<<De>> gelegentheyt van't Paradys en't Landt Canaan, mitsgaders d'eerst Bewoonde Landen der Patriarchen",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369121/manifest
"<<De>> gelegentheyt van 't Paradys en't Landt Canaan, mitsgaders d'eerst Bewoonde Landen der Patriarchen",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369122/manifest
Perigrinatie ofte Veertich-Iarige Reyse der Kinderen Israels door de Roode Zee...in't Beloofde Landt Canaan,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369123/manifest
Perigrinatie ofte Veertich-iarige Reyse der Kinderen Israels door de Roode Zee...in't Beloofde Landt Canaan,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369124/manifest
<<Het>> Beloofde Landt Canaan door wandelt van ... Iesu Christo neffens syne Apostelen,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369125/manifest
<<Het>> Beloofde Landt Canaan door wandelt van ... Iesu Christo neffens syne Apostelen,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369126/manifest
<<De>> Beschryvingh van de Reysen Pauli en Van de anderen Apostelen,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369127/manifest
<<De>> Beschryvingh van de Reysen Pauli en Van de anderen Apostelen,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369128/manifest
Delineatio und Beschribung Palaestinae oder des Gelobten Landes Sammt der Kinder Israel Vierzig Iaehrigen Reyse in der Wuesten,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369129/manifest
<<Die>> Gegend des iridischen Paradieses und des Landes Canaan,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369130/manifest
<<Die>> Reise der Kinder Israel aus Egypten...,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369131/manifest
<<Das>> Land Canaan wie es Christus der Herre und seine Apostel durchwandert,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369132/manifest
"Geographische beschryvvinge van het Ioodtsche Landt, doorwandelt van onsen Heere ende Salichmaecker Iesu Christo neffens syne Apostelen",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369133/manifest
<<[The>> Holy Land],http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369134/manifest
Reise der Kinder Israel aus Egypten in das Gelobte Land Canaan.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369135/manifest
Wallis's new map of the Holy Land exhibiting at one view all the remarkable events recorded in the Old & New Testament,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369136/manifest
<<A>> map of the sacred geography taken from the Old and New Testament. Containing most of ye then known parts of the world and by whom peopled...,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369137/manifest
<<A>> map shewing ye situation of Paradice and ye country inhabited by ye Patriarchs,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369138/manifest
<<A>> map of the Holy Land divided into the XII Tribes of Israel wherein is exactly Mark'd ye travels of Iesus Christ,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369139/manifest
<<A>> map shewing the most remarkable places to which the Apostels travel'd to preach the Gospel; as also St. Paul's voyage to Rome,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369140/manifest
<<The>> Land of Canaan travel'd over by O:S: Jesus Christ and by his Apostels.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369141/manifest
Palaestinae quatuor facies,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369142/manifest
Facies Palaestinae ex Monumentis veteribus descripta,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369143/manifest
"Castra metatio oder Zeichnung der Lager-Ordnung, nach welcher die XII.Staemme des Volks Gottes...lagern muessen",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369144/manifest
Terra Sancta in XII olim Tribus nunc VI Provincias dispertita,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369145/manifest
Land Kaart van Palestinen of't Heilige Land,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369146/manifest
Syria showing all the ancient sites hitherto identified in Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369147/manifest
Syria showing all the ancient sites hitherto identified in Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369148/manifest
<<The>> Holy Land from the most recent surveys,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369149/manifest
"<<A>> new map of the Eastern parts of Asia Minor largely taken as also of Syria, Armenia, Mesopotamia & C.",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369150/manifest
<<A>> new map of the Land of Canaan and parts adjoining shewing the division thereof among the twelve Tribes of Israel,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369151/manifest
"<<A>> new map shewing all the severall countries, cities, towns and other places mentioned in the New Testament",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369152/manifest
<<A>> new map shewing the travels of the Patriarchs As also of the Children of Israel... to the land of Canaan,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369153/manifest
Karte von der Lage des Gartens Eden und des Gebirges Ararat,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369154/manifest
"Karte von den Inseln der Heyden, das ist von den Laendern, welche durch die Nachkommen des Iaphet nach und nach bevoelkert worden",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369155/manifest
"Karte von den ersten Wohnungen der Soehne des Shem, und von den Laendern welch ihre Colonien bevoelkert haben",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369156/manifest
Karte von den ersten Wohnungen der Soehne des Ham und von den Gegenden welche ihre Colonien bevoelkert haben,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369157/manifest
"Karte von dem Lande Canaan und von den angrenzend Laendern wie sie zu der Zeit bevoelkert gewesen, da die Patriarch Abraham, Isaac und Iacob darinn gewohnet",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369160/manifest
Karte von den Reisen der Israeliten von ihrem Auszug aus Egypten bis an den Iordan,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369161/manifest
Karte von dem Heiligen Lande wie es unter die XII Staemme Is rael vertheilt worden,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369162/manifest
Karte von den beyden Reichen Iuda und Israel,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369163/manifest
"[I] Karte von dem Reiche der beyden Koenige ueber ganz Israel nemlich Davids. u. Salomons... [II] Vorstellung der Oerter die von dem heiligen Lande entfernt liegen, und deren in dem dritten Theil dieser Geographie dedacht wird",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369164/manifest
Karte von den Reisen unsers Heiland Iesu Christi und von andern Orten deren den vier Evangelen gedacht wird,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369165/manifest
Karte von den Reisen Pauli...,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369166/manifest
Palaestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369167/manifest
"Cellarius', Reland's & Maundrell's Maps of Palestine",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369168/manifest
<<The>> Holy Land & Adjacent Countries,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369169/manifest
Canaan or Land of Promise to Abraham and his Posterity,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369170/manifest
<<The>> Places recorded in the Five Books of Moses,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369171/manifest
Canaan from the Time of Joshua to the Babylonish Captivity,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369172/manifest
<<The>> dominions of Solomon and his Allies,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369173/manifest
<<The>> purveyorships in the reign of Solomon,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369174/manifest
<<The>> countries travelled by the Apostles,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369175/manifest
Patriarchati Orientales,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369176/manifest
Palaestina seu Terra Sancta,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369177/manifest
<<The>> Kingdom of Jerusalem with its environs at the time of the Crusades,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369178/manifest
"Terra Sancta, sive Promissionis, olim Palestina",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369179/manifest
Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369180/manifest
Palaestina quae et Chanaan et Terra Promissionis vel Terra Sancta,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369181/manifest
Map of Syria Ancient and Modern,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369182/manifest
Nova ac verissima totius Terrae Sanctae descriptio,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369183/manifest
<<Le>> Dodeci Tribu d'Israele,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369184/manifest
"Quinta tabula universalis Palaestinae, continens superiores partuculares tabulas",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369185/manifest
"Quinta tabula universalis Palaestinae, continens superiores partuculares tabulas",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369186/manifest
"Secunda tabula continet Partem Phoeniciae, Galilaeam utrancq. superiorem & inferiorem.",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369187/manifest
"Secunda tabula continet Partem Phoeniciae, Galilaeam utrancq. superiorem & inferiorem.",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369188/manifest
"Tercia tabula continet Samariam, Tribus autem Isaschar rursus explicatam.",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369189/manifest
"Tercia tabula continet Samariam, Tribus autem Isaschar rursus explicatam.",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369190/manifest
"Quarta tabula continet Iudeam proprie dictam. Tribus autem, Partem rursus Ephraim,",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369191/manifest
"Quarta tabula continet Iudeam proprie dictam. Tribus autem, Partem rursus Ephraim,",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369192/manifest
"Septima tabula continet Tribum Iuda rursus, Idumaeam, Philistim.",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369193/manifest
"Septima tabula continet Tribum Iuda rursus, Idumaeam, Philistim.",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369194/manifest
Atlas von Palaestina und der Sinai-Halbinsel,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369195/manifest
Terra Sancta s.Palaestina oder das Gelobte Land.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369196/manifest
Nova descriptio Terrae Sanctae sev Terrae Promissionis,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369197/manifest
Hoc schema et descriptio referens Orti Eden situm...,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369198/manifest
"Tabula Terrae promissionis haec est, & progressionis filiorum Israel, atque Gan-eden Seu Paradisi delineatio, Secundum sacram scripturam",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369199/manifest
Tabula XXXXII mansionum Populi Israelitici in deserto,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369200/manifest
Tabula XXXXII mansionum Populi Israelitici in deserto,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369201/manifest
"Terrae Chanaan, inter XII. Tribus Israel distributae, orthographia",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369202/manifest
"Terrae Chanaan, inter XII. Tribus Israel distributae, orthographia",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369203/manifest
"Tabula IV et Ultima Partes occidentales Tribuum Ephraim, Beniamin et Juda simul et tribum Dan et Simeon continens",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369204/manifest
Situs Terrae Promissionis sev Terrae Sanctae,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369205/manifest
"Karte von der Reise der Kinder Israel in der Wuesten und der Eroberung und Eintheilung des Landes Canaan, zu folge dieser Historie",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369206/manifest
"Charte v. der Reise der Israeliten durch die Wuesten, von dem Ausgang Aegypti an biss den Jordan",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369207/manifest
"Descriptio Paradisi, et Terrae Canaan, Regionumque a Patriarchis primum habitatarum",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369208/manifest
Kaertjen vant' Heylig Land Dienende voor de Historien des Bybels,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369209/manifest
"<<La>> Palestina, Giudea Terra Promessa o Terra Santa",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369210/manifest
Land-Charte ueber die Reysen der H.Apostel sonderlich des H.Pauli,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369211/manifest
<<A>> map of Canaan divided among the XII Tribes,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369213/manifest
"<<A>> Map of the Divisions & Situations of the Tribes of Canaanites, Moabites, Ammonites, Midianites, Edomites, Amalekites & C.",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369214/manifest
[I] Carte des voiages de St. Paul. [II] Plan de l'Ancienne Jerusalem. [III. Carte de la Terre Sainte],http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369215/manifest
Carte de la Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369216/manifest
Terra Canaam vel Palestina quae nunc Terra Sancta,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369217/manifest
Description generale de la Syrie,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369218/manifest
Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369219/manifest
Karte von Palestina,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369220/manifest
Palaestina zur Zeit Christi,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369221/manifest
Partie Orientale des Peres du desert. Entre la Mer Rouge & la Mediterranee l'Euphrate & la grand Arabie deserte,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369222/manifest
"בשטח הפושה נכלל המסעות וגבולי אר' צבי והכרמל לפי רש""י ז""ל שחברתי ועשיתי מנופה בשלש עשרי [!] נפה הכ""ד [הלא כה דברי] אהרן ב""מ חיים ז""ל...",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369223/manifest
זאת לדעת לכל בר דעת דרך המסעות ארבעים שנה במדבר והרוחב והאורך של ארץ הקדושה מנהר מצרים עד עיר דמשק ומנחל ארנן עד הים הגדול ובתוכו כל שבט ושבט חלק נחלתו...,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369224/manifest
"חלוקת א""י לעתיד. לוח ה",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369226/manifest
"חלוקת א""י לעתיד. לוח ה",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369227/manifest
אלה מסעי בני ישראל במדבר: עד שעברו את הירדן. לוח ג',http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369228/manifest
אלה מסעי בני ישראל במדבר: עד שעברו את הירדן. לוח ב',http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369229/manifest
איש על דגלו באתת לבית אבותם יחנו בני ישראל. לוח ב' [ג'],http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369230/manifest
איש על דגלו באתת לבית אבותם יחנו בני ישראל. לוח ב' [ג'],http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369231/manifest
"חלוקת א""י וגבוליה",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369232/manifest
חלוקת ארץ ישראל לגבולות,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369233/manifest
זכרה לי אלהי לטובה שהגיתי זה זמן כביר לסדר בגבולין המסעות בסדר נכון ולתאר בחרט אנוש עלי גליון ביתר שאת ויתר עז מכל אשר היה לפני כפי סדר הגאון,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369234/manifest
"צורת הארץ לגבולותיה מהגאון רבינו אליהו זצוק""ל מוילנא",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369236/manifest
ביאור על אכ [ארץ כנען] לגבולותי שבתנך,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369237/manifest
"הוא ציור חדש נפלא מכל המדינות ועריהם שסביב ארץ ישראל הנזכרים בתנ""כ ובדחז""ל [דברי חז""ל] מסכים בכל פרטיו להמציאות ומועיל הרבה להבנת הכתובים",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369241/manifest
"הוא ציור חדש נפלא מכל מקומות וערי הארץ הקדושה בפרטות גבוליה ותחומי שבטיה, ימיה ונהרותיה... כאן נרשם כל המקומות הנזכרים בתנ""כ ובדברי חז""ל... בדקדוק עצום. כפי המציאות שהראה הגאון ר' יהוסף שווארץ מירושלים",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369242/manifest
מצאתי ראיתי... ציור מצב ארצות כנען אשר הוריש ה' לבני ישראל... ומצא לי זכר טוב,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369243/manifest
זאת תהיה לכם הארץ לגבלתיה סביב,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369244/manifest
דיא קארטא ארץ ישראל.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369245/manifest
"מפת ארץ הקדושה לס' ""ארץ חמדה",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369249/manifest
ארץ הקדושה וגבולותיה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369252/manifest
"[תרשים סכמטי של א""י]",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369253/manifest
"[תרשים סכמטי קטן של א""י]",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369254/manifest
"[תרשים סכמטי של א""י]",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369255/manifest
Palestine or the Holy Land from biblical times to the present day,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369256/manifest
Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369329/manifest
ישראל,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369343/manifest
ישראל :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369344/manifest
Israel,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369351/manifest
Israel,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369352/manifest
ישראל,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369355/manifest
מפת ארץ ישראל,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369358/manifest
מושבות גליל התחתון,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369360/manifest
"[ארץ ישראל] 1:25,000",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369361/manifest
ירושלים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369362/manifest
ירושלים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369364/manifest
Nazareth,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369365/manifest
ירושלים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369377/manifest
Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369378/manifest
Jerusalem,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369380/manifest
Jaffa Tel Aviv,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369381/manifest
Ramle,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369382/manifest
גן אנטימוס,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369383/manifest
Gaza - Shellal,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369385/manifest
Syria and Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369388/manifest
Lydda & Er Ramle,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369389/manifest
Jaffa - Tel Aviv,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369391/manifest
<<El>> Haram Esh Sharif /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369392/manifest
<<The>> central ridge of Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369399/manifest
[Jerusalem],http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369400/manifest
"Ierusalem with her suburbes and the most principall places thereof, as it florished in Christhus tyme",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369401/manifest
Palästina,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369405/manifest
Plain of Esdraelon & Galilee,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369407/manifest
Map of the Traditional Sinai,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369408/manifest
"Diagram of the elevation of Egypt, Sinai & Palestine",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369409/manifest
Palestine after the conquest,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369411/manifest
Peninsula of Sinai,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369412/manifest
Plain of Esdraelon & Galilee,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369413/manifest
Map of the Traditional Sinai,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369414/manifest
Peninsula of Sinai,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369415/manifest
Map of the Traditional Sinai,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369416/manifest
Peninsula of Sinai,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369422/manifest
<<Map of>> Traditional Sinai,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369423/manifest
"Diagram of the elevation of Egypt, Sinai & Palestine",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369424/manifest
"Diagram of the elevation of Egypt, Sinai & Palestine",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369425/manifest
South of Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369426/manifest
Galilee and the plain of Esdraelon,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369427/manifest
Ancient Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369430/manifest
Modern Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369431/manifest
Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369434/manifest
<<The>> Jewish Colonies in Erez Israel,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369435/manifest
<<Die>> Juedischen Kolonien in Palaestina,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369436/manifest
"Plans, elevations, sections &c. shewing the results of the excavations at Jerusalem, 1867-1870",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369437/manifest
Map of the journeyings of the Israelites from Egypt to the Land of Canaan,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369438/manifest
Palestine - Location of wells,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369440/manifest
Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369451/manifest
Tul Kerm - Jericho,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002369452/manifest
