manifest_label,manifest_sysnum,sequence_id,sequence_label,canvas_id,canvas_label,id,type,motivation,resource_id,resource_type,resource_format,resource_width,resource_height,canvas_width,canvas_height
Jaffa vom Meere aus.,003484782,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484782/sequence/IE19145664,Jaffa vom Meere aus.,http://iiif.nli.org.il/IIIFv21/FL19168286,003484782-R,FL19168286,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168286/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,521,800,521
Jaffa vom Meere aus.,003484782,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484782/sequence/IE19145664,Jaffa vom Meere aus.,http://iiif.nli.org.il/IIIFv21/FL19168288,003484782-V,FL19168288,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168288/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,519,800,519
[יריחו].,003484781,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484781/sequence/IE19145656,[יריחו].,http://iiif.nli.org.il/IIIFv21/FL19168312,003484781-R,FL19168312,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168312/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,551,800,551
[יריחו].,003484781,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484781/sequence/IE19145656,[יריחו].,http://iiif.nli.org.il/IIIFv21/FL19168313,003484781-V,FL19168313,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168313/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,548,800,548
עזרת נדחים.,003488366,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003488366/sequence/IE19145176,עזרת נדחים.,http://iiif.nli.org.il/IIIFv21/FL19166594,003488366-R,FL19166594,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19166594/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,567,800,567
עזרת נדחים.,003488366,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003488366/sequence/IE19145176,עזרת נדחים.,http://iiif.nli.org.il/IIIFv21/FL19166587,003488366-V,FL19166587,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19166587/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,569,800,569
קאלאניע פתח תקוה. -[Jewish Farmers of Petah Tiqwa] [picture],003765025,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003765025/sequence/IE38045750,קאלאניע פתח תקוה.,http://iiif.nli.org.il/IIIFv21/FL38048322,3765025-10_0001_R,FL38048322,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL38048322/full/max/0/default.jpg,dctypes:Image,image/jpeg;,3952,2614,3952,2614
קאלאניע פתח תקוה. -[Jewish Farmers of Petah Tiqwa] [picture],003765025,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003765025/sequence/IE38045750,קאלאניע פתח תקוה.,http://iiif.nli.org.il/IIIFv21/FL38048321,3765025-10_0001_V,FL38048321,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL38048321/full/max/0/default.jpg,dctypes:Image,image/jpeg;,3952,2637,3952,2637
"אחוזת הקבר של קרל נטר, מקוה ישראל.",003540119,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003540119/sequence/IE19145764,אחוזת הקבר של קרל נטר  מקוה ישראל.,http://iiif.nli.org.il/IIIFv21/FL19168005,003540119-R,FL19168005,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168005/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,660,800,660
"אחוזת הקבר של קרל נטר, מקוה ישראל.",003540119,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003540119/sequence/IE19145764,אחוזת הקבר של קרל נטר  מקוה ישראל.,http://iiif.nli.org.il/IIIFv21/FL19168007,003540119-V,FL19168007,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168007/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,659,800,659
[יהושע סירקין וראשוני המתיישבים בכפר עין זיתים],002719224,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002719224/sequence/IE19143928,[יהושע סירקין וראשוני המתיישבים בכפר עין זיתים],http://iiif.nli.org.il/IIIFv21/FL19167571,002719224-R,FL19167571,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167571/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,565,800,565
[יהושע סירקין וראשוני המתיישבים בכפר עין זיתים],002719224,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002719224/sequence/IE19143928,[יהושע סירקין וראשוני המתיישבים בכפר עין זיתים],http://iiif.nli.org.il/IIIFv21/FL19167570,002719224-V,FL19167570,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167570/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,570,800,570
"[פרדס אבו רחמה, נס ציונה]",003484808,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484808/sequence/IE19145672,[פרדס אבו רחמה  נס ציונה],http://iiif.nli.org.il/IIIFv21/FL19167718,003484808-R,FL19167718,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167718/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,520,800,520
"[פרדס אבו רחמה, נס ציונה]",003484808,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484808/sequence/IE19145672,[פרדס אבו רחמה  נס ציונה],http://iiif.nli.org.il/IIIFv21/FL19167716,003484808-V,FL19167716,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167716/full/max/0/default.jpg,dctypes:Image,image/jpeg;,518,800,518,800
ראשון לציון,002642909,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002642909/sequence/IE19143880,ראשון לציון,http://iiif.nli.org.il/IIIFv21/FL19166877,002642909-R,FL19166877,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19166877/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,602,800,602
ראשון לציון,002642909,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002642909/sequence/IE19143880,ראשון לציון,http://iiif.nli.org.il/IIIFv21/FL19166888,002642909-V,FL19166888,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19166888/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,601,800,601
ועד בית העם והספריה בראשון לציון,002642707,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002642707/sequence/IE19143864,ועד בית העם והספריה בראשון לציון,http://iiif.nli.org.il/IIIFv21/FL19168400,002642707-R,FL19168400,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168400/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,744,800,744
ועד בית העם והספריה בראשון לציון,002642707,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002642707/sequence/IE19143864,ועד בית העם והספריה בראשון לציון,http://iiif.nli.org.il/IIIFv21/FL19168395,002642707-V,FL19168395,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168395/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,746,800,746
"חנוכת בית הפועלים במוצא, ל""ג בעמר תרנ""ה",002719238,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002719238/sequence/IE19372752,"חנוכת בית הפועלים במוצא  ל""ג בעמר תרנ""ה",http://iiif.nli.org.il/IIIFv21/FL19377874,002719238-1,FL19377874,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19377874/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,575,800,575
"חנוכת בית הפועלים במוצא, ל""ג בעמר תרנ""ה",002719238,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002719238/sequence/IE19372752,"חנוכת בית הפועלים במוצא  ל""ג בעמר תרנ""ה",http://iiif.nli.org.il/IIIFv21/FL19377875,002719238-2,FL19377875,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19377875/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,575,800,575
"חנוכת בית הפועלים במוצא, ל""ג בעמר תרנ""ה",002719238,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002719238/sequence/IE19372752,"חנוכת בית הפועלים במוצא  ל""ג בעמר תרנ""ה",http://iiif.nli.org.il/IIIFv21/FL19377873,002719238-3,FL19377873,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19377873/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,581,800,581
"חנוכת בית הפועלים במוצא, ל""ג בעמר תרנ""ה",002719238,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002719238/sequence/IE19372752,"חנוכת בית הפועלים במוצא  ל""ג בעמר תרנ""ה",http://iiif.nli.org.il/IIIFv21/FL19377872,002719238-4,FL19377872,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19377872/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,590,800,590
[סלילת כביש באחת ממושבות ארץ ישראל]. -[Road paving in one of the colonies in Palestine.] [picture],003574987,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003574987/sequence/IE19144803,[סלילת כביש באחת ממושבות ארץ ישראל].,http://iiif.nli.org.il/IIIFv21/FL19167070,003574987-R,FL19167070,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167070/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,499,800,499
[סלילת כביש באחת ממושבות ארץ ישראל]. -[Road paving in one of the colonies in Palestine.] [picture],003574987,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003574987/sequence/IE19144803,[סלילת כביש באחת ממושבות ארץ ישראל].,http://iiif.nli.org.il/IIIFv21/FL19167075,003574987-V,FL19167075,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167075/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,499,800,499
"פתח תקוה, מערב.",003484847,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484847/sequence/IE19145680,פתח תקוה  מערב.,http://iiif.nli.org.il/IIIFv21/FL19168219,003484847-R,FL19168219,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168219/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,518,800,518
"פתח תקוה, מערב.",003484847,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484847/sequence/IE19145680,פתח תקוה  מערב.,http://iiif.nli.org.il/IIIFv21/FL19168220,003484847-V,FL19168220,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168220/full/max/0/default.jpg,dctypes:Image,image/jpeg;,521,800,521,800
קבר רבי מאיר בעל הנס.,003484850,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484850/sequence/IE19145688,קבר רבי מאיר בעל הנס.,http://iiif.nli.org.il/IIIFv21/FL19168525,003484850-R,FL19168525,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168525/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,521,800,521
קבר רבי מאיר בעל הנס.,003484850,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484850/sequence/IE19145688,קבר רבי מאיר בעל הנס.,http://iiif.nli.org.il/IIIFv21/FL19168520,003484850-V,FL19168520,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168520/full/max/0/default.jpg,dctypes:Image,image/jpeg;,514,800,514,800
ראש פנה,003484894,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484894/sequence/IE19145696,ראש פנה,http://iiif.nli.org.il/IIIFv21/FL19168176,003484894-R,FL19168176,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168176/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,520,800,520
ראש פנה,003484894,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484894/sequence/IE19145696,ראש פנה,http://iiif.nli.org.il/IIIFv21/FL19168177,003484894-V,FL19168177,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168177/full/max/0/default.jpg,dctypes:Image,image/jpeg;,523,800,523,800
ראש פנה.,003484903,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484903/sequence/IE19145704,ראש פנה.,http://iiif.nli.org.il/IIIFv21/FL19166789,003484903-R,FL19166789,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19166789/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,517,800,517
ראש פנה.,003484903,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484903/sequence/IE19145704,ראש פנה.,http://iiif.nli.org.il/IIIFv21/FL19166786,003484903-V,FL19166786,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19166786/full/max/0/default.jpg,dctypes:Image,image/jpeg;,515,800,515,800
גשר הירדן. -[גשר בנות יעקב.] [תמונה],003484913,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484913/sequence/IE19145712,גשר הירדן.,http://iiif.nli.org.il/IIIFv21/FL19168114,003484913-R,FL19168114,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168114/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,523,800,523
גשר הירדן. -[גשר בנות יעקב.] [תמונה],003484913,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484913/sequence/IE19145712,גשר הירדן.,http://iiif.nli.org.il/IIIFv21/FL19168112,003484913-V,FL19168112,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168112/full/max/0/default.jpg,dctypes:Image,image/jpeg;,518,800,518,800
מערת אליהו הנביא.,003535411,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003535411/sequence/IE19145459,מערת אליהו הנביא.,http://iiif.nli.org.il/IIIFv21/FL19167592,003535411-R,FL19167592,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167592/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,527,800,527
מערת אליהו הנביא.,003535411,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003535411/sequence/IE19145459,מערת אליהו הנביא.,http://iiif.nli.org.il/IIIFv21/FL19167586,003535411-V,FL19167586,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167586/full/max/0/default.jpg,dctypes:Image,image/jpeg;,518,800,518,800
שוויה אצל שומרון. -[בתי הכפר מאיר שפיה ליד זכרון יעקב],003535415,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003535415/sequence/IE19145471,שוויה אצל שומרון.,http://iiif.nli.org.il/IIIFv21/FL19167050,003535415-R,FL19167050,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167050/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,516,800,516
שוויה אצל שומרון. -[בתי הכפר מאיר שפיה ליד זכרון יעקב],003535415,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003535415/sequence/IE19145471,שוויה אצל שומרון.,http://iiif.nli.org.il/IIIFv21/FL19167059,003535415-V,FL19167059,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167059/full/max/0/default.jpg,dctypes:Image,image/jpeg;,522,800,522,800
רחובות.,003484779,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484779/sequence/IE19145640,רחובות.,http://iiif.nli.org.il/IIIFv21/FL19168546,003484779-R,FL19168546,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168546/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,527,800,527
רחובות.,003484779,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003484779/sequence/IE19145640,רחובות.,http://iiif.nli.org.il/IIIFv21/FL19168548,003484779-V,FL19168548,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168548/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,531,800,531
"מראה הפנימי של בית המדרש ""שלום הארץ"" בבית מושב זקנים בעיה""ק ירושלם תובב""א.",003479240,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003479240/sequence/IE19145297,"מראה הפנימי של בית המדרש ""שלום הארץ"" בבית מושב זקנים בעיה""ק ירושלם תובב""א.",http://iiif.nli.org.il/IIIFv21/FL19167642,003479240-R,FL19167642,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167642/full/max/0/default.jpg,dctypes:Image,image/jpeg;,611,800,611,800
"מראה הפנימי של בית המדרש ""שלום הארץ"" בבית מושב זקנים בעיה""ק ירושלם תובב""א.",003479240,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003479240/sequence/IE19145297,"מראה הפנימי של בית המדרש ""שלום הארץ"" בבית מושב זקנים בעיה""ק ירושלם תובב""א.",http://iiif.nli.org.il/IIIFv21/FL19167640,003479240-V,FL19167640,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167640/full/max/0/default.jpg,dctypes:Image,image/jpeg;,613,800,613,800
תזמרת ראשון לציון -המנצח בוריס אוסוביצקי עם נגני תזמורת ראשון לציון [תמונה],002642904,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002642904/sequence/IE19143876,תזמרת ראשון לציון,http://iiif.nli.org.il/IIIFv21/FL19168212,002642904-R,FL19168212,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168212/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,638,800,638
תזמרת ראשון לציון -המנצח בוריס אוסוביצקי עם נגני תזמורת ראשון לציון [תמונה],002642904,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002642904/sequence/IE19143876,תזמרת ראשון לציון,http://iiif.nli.org.il/IIIFv21/FL19168208,002642904-V,FL19168208,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19168208/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,636,800,636
עשרת החלוצים הראשונים של המושבה מחנים בארץ הקדש,002720084,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002720084/sequence/IE19143956,עשרת החלוצים הראשונים של המושבה מחנים בארץ הקדש,http://iiif.nli.org.il/IIIFv21/FL19166607,002720084-R,FL19166607,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19166607/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,525,800,525
עשרת החלוצים הראשונים של המושבה מחנים בארץ הקדש,002720084,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002720084/sequence/IE19143956,עשרת החלוצים הראשונים של המושבה מחנים בארץ הקדש,http://iiif.nli.org.il/IIIFv21/FL19166612,002720084-V,FL19166612,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19166612/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,522,800,522
Abraham Epstein und Prof. Dr. Awigdor Aptowitzer in Baden bei Wien.,003567745,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003567745/sequence/IE19144100,Abraham Epstein und Prof. Dr. Awigdor Aptowitzer in Baden bei Wien.,http://iiif.nli.org.il/IIIFv21/FL19166765,003567745-R,FL19166765,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19166765/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,558,800,558
Abraham Epstein und Prof. Dr. Awigdor Aptowitzer in Baden bei Wien.,003567745,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003567745/sequence/IE19144100,Abraham Epstein und Prof. Dr. Awigdor Aptowitzer in Baden bei Wien.,http://iiif.nli.org.il/IIIFv21/FL19166764,003567745-V,FL19166764,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19166764/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,558,800,558
Jerusalem: Jemenite Jews - Arabische Juden - Juifs de Yémen. -[ירושלים: קבוצת יהודים מעולי תימן]. [תמונה],003684696,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003684696/sequence/IE16091772,Jerusalem: Jemenite Jews - Arabische Juden - Juifs de Yémen.,http://iiif.nli.org.il/IIIFv21/FL16157125,3684696-10_r,FL16157125,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL16157125/full/max/0/default.jpg,dctypes:Image,image/jpeg;,521,800,521,800
Jerusalem: Jemenite Jews - Arabische Juden - Juifs de Yémen. -[ירושלים: קבוצת יהודים מעולי תימן]. [תמונה],003684696,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003684696/sequence/IE16091772,Jerusalem: Jemenite Jews - Arabische Juden - Juifs de Yémen.,http://iiif.nli.org.il/IIIFv21/FL16157126,3684696-10_v,FL16157126,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL16157126/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,518,800,518
"בית הספר של חכי""ח ""התורה והמלאכה"" בעיה""ק ירושלים ת""ו עם קבוצת תלמידיו, מוריו ומנהליו -המורים והתלמידים בבית ספר ""התורה והמלאכה"" של חברת כל ישראל חברים (כי""ח) [תמונה]",002642922,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002642922/sequence/IE19143884,"בית הספר של חכי""ח ""התורה והמלאכה"" בעיה""ק ירושלים ת""ו עם קבוצת תלמידיו  מוריו ומנהליו",http://iiif.nli.org.il/IIIFv21/FL19167085,002642922-R,FL19167085,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167085/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,613,800,613
"בית הספר של חכי""ח ""התורה והמלאכה"" בעיה""ק ירושלים ת""ו עם קבוצת תלמידיו, מוריו ומנהליו -המורים והתלמידים בבית ספר ""התורה והמלאכה"" של חברת כל ישראל חברים (כי""ח) [תמונה]",002642922,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002642922/sequence/IE19143884,"בית הספר של חכי""ח ""התורה והמלאכה"" בעיה""ק ירושלים ת""ו עם קבוצת תלמידיו  מוריו ומנהליו",http://iiif.nli.org.il/IIIFv21/FL19167088,002642922-V,FL19167088,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167088/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,614,800,614
הר הבית.,003680527,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003680527/sequence/IE16091023,הר הבית.,http://iiif.nli.org.il/IIIFv21/FL16155915,3680527-10_r,FL16155915,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL16155915/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,520,800,520
הר הבית.,003680527,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003680527/sequence/IE16091023,הר הבית.,http://iiif.nli.org.il/IIIFv21/FL16155914,3680527-10_v,FL16155914,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL16155914/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,519,800,519
כרמי גדרה.,003540035,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003540035/sequence/IE19145723,כרמי גדרה.,http://iiif.nli.org.il/IIIFv21/FL19169638,003540035-R,FL19169638,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19169638/full/max/0/default.jpg,dctypes:Image,image/jpeg;,569,800,569,800
כרמי גדרה.,003540035,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003540035/sequence/IE19145723,כרמי גדרה.,http://iiif.nli.org.il/IIIFv21/FL19169640,003540035-V,FL19169640,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19169640/full/max/0/default.jpg,dctypes:Image,image/jpeg;,568,800,568,800
רחובות.,003540030,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003540030/sequence/IE19145715,רחובות.,http://iiif.nli.org.il/IIIFv21/FL19167128,003540030-R,FL19167128,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167128/full/max/0/default.jpg,dctypes:Image,image/jpeg;,569,800,569,800
רחובות.,003540030,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003540030/sequence/IE19145715,רחובות.,http://iiif.nli.org.il/IIIFv21/FL19167126,003540030-V,FL19167126,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19167126/full/max/0/default.jpg,dctypes:Image,image/jpeg;,571,800,571,800
"Rechoboth, 1902: Schule. -המורים והתלמידים בבית הספר העממי במושבה רחובות [תמונה]",002725675,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002725675/sequence/IE19145876,Rechoboth  1902: Schule.,http://iiif.nli.org.il/IIIFv21/FL19165834,002725675-R,FL19165834,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19165834/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,647,800,647
"Rechoboth, 1902: Schule. -המורים והתלמידים בבית הספר העממי במושבה רחובות [תמונה]",002725675,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL002725675/sequence/IE19145876,Rechoboth  1902: Schule.,http://iiif.nli.org.il/IIIFv21/FL19165840,002725675-V,FL19165840,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL19165840/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,641,800,641
"Absaloms Grabmal, Jerusalem. -[ירושלים: יד אבשלום]. [תמונה]",003712744,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003712744/sequence/IE16097344,Absaloms Grabmal  Jerusalem.,http://iiif.nli.org.il/IIIFv21/FL16157101,3712744-10_r,FL16157101,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL16157101/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,543,800,543
"Absaloms Grabmal, Jerusalem. -[ירושלים: יד אבשלום]. [תמונה]",003712744,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003712744/sequence/IE16097344,Absaloms Grabmal  Jerusalem.,http://iiif.nli.org.il/IIIFv21/FL16157102,3712744-10_v,FL16157102,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL16157102/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,544,800,544
"Die Aksa-Moschee in Jerusalem. -[הר הבית, ירושלים: מסגד אל-אקצה]. [תמונה]",003712743,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003712743/sequence/IE16097332,Die Aksa-Moschee in Jerusalem.,http://iiif.nli.org.il/IIIFv21/FL16157085,3712743-10_r,FL16157085,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL16157085/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,546,800,546
"Die Aksa-Moschee in Jerusalem. -[הר הבית, ירושלים: מסגד אל-אקצה]. [תמונה]",003712743,http://iiif.nli.org.il/IIIFv21/NNL_ARCHIVE_AL003712743/sequence/IE16097332,Die Aksa-Moschee in Jerusalem.,http://iiif.nli.org.il/IIIFv21/FL16157086,3712743-10_v,FL16157086,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL16157086/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,533,800,533
